,Region,Incident ID,Incident Type,Full Location ,Start Date,Start Time,Duration ICT,Lanes Blocked,Blockage Duration RCT,Response Time,"Rural/
Urban",Key ,County,Interstate,Route,Direction,Unnamed: 16,Description,Inc MM,Latitude,Longitude,Severity Lanes,Severity Duration,Severity,Temp,Prec,Condition,name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipcover,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,sunrise,sunset,moonphase,conditions,description,icon,stations
7645,3,10566,Single Vehicle Crash,"DAVIDSON on Interstate 65 Northbound, Beyond MILE MARKER 75.4",2021-02-14,5:23:49 PM,4.433333333,0,0,0,Urban,8366,DAVIDSON,I-65N,I-65,Northbound,Beyond,MILE MARKER 75.4          ,75.4,36.0488125,-86.7758016,Level 1,Level 1,Level 1,25.6,0.0,Clear,nashville tennessee,2021-02-14,25.6,22.4,23.8,16.1,11.0,13.4,20.5,86.81,0.11,12.5,0.0,0.0,27.3,12.6,319.4,1023.7,99.5,2.6,2021-02-14T06:35:21,2021-02-14T17:27:41,0.04,Snow,Cloudy skies throughout the day with late afternoon rain.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7646,3,10567,Single Vehicle Crash,"DAVIDSON on Interstate 65 Northbound, Beyond MILE MARKER 75.4",2021-02-14,5:30:32 PM,4108.05,1,0.633333333,0.016666667,Urban,8367,DAVIDSON,I-65N,I-65,Northbound,Beyond,MILE MARKER 75.4          ,75.4,36.0488125,-86.7758016,Level 2,Level 1,Level 1,25.6,0.0,Clear,nashville tennessee,2021-02-14,25.6,22.4,23.8,16.1,11.0,13.4,20.5,86.81,0.11,12.5,0.0,0.0,27.3,12.6,319.4,1023.7,99.5,2.6,2021-02-14T06:35:21,2021-02-14T17:27:41,0.04,Snow,Cloudy skies throughout the day with late afternoon rain.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7647,3,10568,Single Vehicle Crash,"DAVIDSON on Interstate 65 Southbound, Beyond MILE MARKER 77.8",2021-02-14,5:31:01 PM,3.05,0,0,0.033333333,Urban,8368,DAVIDSON,I-65S,I-65,Southbound,Beyond,MILE MARKER 77.8          ,77.8,36.081254,-84.764068,Level 1,Level 1,Level 1,25.6,0.0,Clear,nashville tennessee,2021-02-14,25.6,22.4,23.8,16.1,11.0,13.4,20.5,86.81,0.11,12.5,0.0,0.0,27.3,12.6,319.4,1023.7,99.5,2.6,2021-02-14T06:35:21,2021-02-14T17:27:41,0.04,Snow,Cloudy skies throughout the day with late afternoon rain.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7648,3,10569,Disabled Vehicle,"DAVIDSON on Interstate 65 Northbound, Before MILE MARKER 76.4",2021-02-14,5:38:57 PM,1.216666667,0,0,0.033333333,Urban,8369,DAVIDSON,I-65N,I-65,Northbound,Before,MILE MARKER 76.4          ,76.4,36.06248056,-86.77181311,Level 1,Level 1,Level 1,25.6,0.0,Clear,nashville tennessee,2021-02-14,25.6,22.4,23.8,16.1,11.0,13.4,20.5,86.81,0.11,12.5,0.0,0.0,27.3,12.6,319.4,1023.7,99.5,2.6,2021-02-14T06:35:21,2021-02-14T17:27:41,0.04,Snow,Cloudy skies throughout the day with late afternoon rain.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7649,3,10572,Disabled Vehicle,"DAVIDSON on Interstate 65 Northbound, Beyond MILE MARKER 74.8",2021-02-14,5:44:53 PM,2.066666667,0,0,0.033333333,Urban,8372,DAVIDSON,I-65N,I-65,Northbound,Beyond,MILE MARKER 74.8          ,74.8,36.04228132,-86.78211903,Level 1,Level 1,Level 1,25.6,0.0,Clear,nashville tennessee,2021-02-14,25.6,22.4,23.8,16.1,11.0,13.4,20.5,86.81,0.11,12.5,0.0,0.0,27.3,12.6,319.4,1023.7,99.5,2.6,2021-02-14T06:35:21,2021-02-14T17:27:41,0.04,Snow,Cloudy skies throughout the day with late afternoon rain.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7650,3,10573,Disabled Vehicle,"DAVIDSON on Interstate 65 Northbound, Before MILE MARKER 74.2",2021-02-14,5:53:36 PM,9.616666667,0,0,0.066666667,Urban,8373,DAVIDSON,I-65N,I-65,Northbound,Before,MILE MARKER 74.2          ,74.2,36.033617,-86.783332,Level 1,Level 1,Level 1,25.6,0.0,Clear,nashville tennessee,2021-02-14,25.6,22.4,23.8,16.1,11.0,13.4,20.5,86.81,0.11,12.5,0.0,0.0,27.3,12.6,319.4,1023.7,99.5,2.6,2021-02-14T06:35:21,2021-02-14T17:27:41,0.04,Snow,Cloudy skies throughout the day with late afternoon rain.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7651,3,10574,MultiVehicle Crash,"RUTHERFORD on Interstate 24 Eastbound, At MILE MARKER 79.8",2021-02-14,5:57:12 PM,88,3,12,0,Urban,8374,RUTHERFORD,I-24E,I-24,Eastbound,At,MILE MARKER 79.8          ,79.8,35.83018725,-86.41645345,Level 3,Level 1,Level 1,25.6,0.0,Clear,nashville tennessee,2021-02-14,25.6,22.4,23.8,16.1,11.0,13.4,20.5,86.81,0.11,12.5,0.0,0.0,27.3,12.6,319.4,1023.7,99.5,2.6,2021-02-14T06:35:21,2021-02-14T17:27:41,0.04,Snow,Cloudy skies throughout the day with late afternoon rain.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7652,3,10575,Single Vehicle Crash,"DAVIDSON on Interstate 65 Northbound, Beyond MILE MARKER 75.2",2021-02-14,5:58:18 PM,961.9833333,0,0,9.75,Urban,8375,DAVIDSON,I-65N,I-65,Northbound,Beyond,MILE MARKER 75.2          ,75.2,36.04651237,-86.77762071,Level 1,Level 1,Level 1,25.6,0.0,Clear,nashville tennessee,2021-02-14,25.6,22.4,23.8,16.1,11.0,13.4,20.5,86.81,0.11,12.5,0.0,0.0,27.3,12.6,319.4,1023.7,99.5,2.6,2021-02-14T06:35:21,2021-02-14T17:27:41,0.04,Snow,Cloudy skies throughout the day with late afternoon rain.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7653,3,10576,Abandoned Vehicle,"DAVIDSON on Interstate 65 Southbound, Before MILE MARKER 75.4",2021-02-14,6:09:51 PM,9531.833333,2,5.633333333,4.283333333,Urban,8376,DAVIDSON,I-65S,I-65,Southbound,Before,MILE MARKER 75.4          ,75.4,36.0488125,-86.7758016,Level 3,Level 1,Level 1,25.0,0.0,Clear,nashville tennessee,2021-02-14,25.6,22.4,23.8,16.1,11.0,13.4,20.5,86.81,0.11,12.5,0.0,0.0,27.3,12.6,319.4,1023.7,99.5,2.6,2021-02-14T06:35:21,2021-02-14T17:27:41,0.04,Snow,Cloudy skies throughout the day with late afternoon rain.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7654,3,10577,Abandoned Vehicle,"DAVIDSON on Interstate 65 Southbound, Beyond MILE MARKER 77.6",2021-02-14,6:12:08 PM,9510.616667,0,44.56666667,0.1,Urban,8377,DAVIDSON,I-65S,I-65,Southbound,Beyond,MILE MARKER 77.6          ,77.6,36.07861883,-86.76539492,Level 1,Level 2,Level 1,25.0,0.0,Clear,nashville tennessee,2021-02-14,25.6,22.4,23.8,16.1,11.0,13.4,20.5,86.81,0.11,12.5,0.0,0.0,27.3,12.6,319.4,1023.7,99.5,2.6,2021-02-14T06:35:21,2021-02-14T17:27:41,0.04,Snow,Cloudy skies throughout the day with late afternoon rain.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7655,3,10578,Single Vehicle Crash,"RUTHERFORD on Interstate 24 Eastbound, Beyond MILE MARKER 80.2",2021-02-14,6:13:55 PM,96,2,78,-15,Urban,8378,RUTHERFORD,I-24E,I-24,Eastbound,Beyond,MILE MARKER 80.2          ,80.2,35.82611015,-86.4119763,Level 3,Level 2,Level 2,25.0,0.0,Clear,nashville tennessee,2021-02-14,25.6,22.4,23.8,16.1,11.0,13.4,20.5,86.81,0.11,12.5,0.0,0.0,27.3,12.6,319.4,1023.7,99.5,2.6,2021-02-14T06:35:21,2021-02-14T17:27:41,0.04,Snow,Cloudy skies throughout the day with late afternoon rain.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7656,3,10579,Single Vehicle Crash,"RUTHERFORD on Interstate 24 Westbound, Beyond MILE MARKER 80",2021-02-14,6:19:10 PM,21,1,20,0,Urban,8379,RUTHERFORD,I-24W,I-24,Westbound,Beyond,MILE MARKER 80          ,80.0,35.82823168,-86.41430975,Level 2,Level 1,Level 1,25.0,0.0,Clear,nashville tennessee,2021-02-14,25.6,22.4,23.8,16.1,11.0,13.4,20.5,86.81,0.11,12.5,0.0,0.0,27.3,12.6,319.4,1023.7,99.5,2.6,2021-02-14T06:35:21,2021-02-14T17:27:41,0.04,Snow,Cloudy skies throughout the day with late afternoon rain.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7657,3,10580,Disabled Vehicle,"DAVIDSON on Interstate 65 Southbound, Beyond MILE MARKER 77.2",2021-02-14,6:20:59 PM,0.183333333,0,0,0,Urban,8380,DAVIDSON,I-65S,I-65,Southbound,Beyond,MILE MARKER 77.2          ,77.2,36.07368407,-86.76909723,Level 1,Level 1,Level 1,25.0,0.0,Clear,nashville tennessee,2021-02-14,25.6,22.4,23.8,16.1,11.0,13.4,20.5,86.81,0.11,12.5,0.0,0.0,27.3,12.6,319.4,1023.7,99.5,2.6,2021-02-14T06:35:21,2021-02-14T17:27:41,0.04,Snow,Cloudy skies throughout the day with late afternoon rain.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7658,3,10582,Disabled Vehicle,"DAVIDSON on Interstate 24 Eastbound, Before MILE MARKER 55.4",2021-02-14,6:39:28 PM,56,0,0,0,Urban,8382,DAVIDSON,I-24E,I-24,Eastbound,Before,MILE MARKER 55.4          ,55.4,36.04869647,-86.66519886,Level 1,Level 1,Level 1,25.0,0.0,Clear,nashville tennessee,2021-02-14,25.6,22.4,23.8,16.1,11.0,13.4,20.5,86.81,0.11,12.5,0.0,0.0,27.3,12.6,319.4,1023.7,99.5,2.6,2021-02-14T06:35:21,2021-02-14T17:27:41,0.04,Snow,Cloudy skies throughout the day with late afternoon rain.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7659,3,10583,Single Vehicle Crash,"DAVIDSON on Interstate 24 Westbound, Beyond MILE MARKER 55.8",2021-02-14,6:40:51 PM,612,0,0,4,Urban,8383,DAVIDSON,I-24W,I-24,Westbound,Beyond,MILE MARKER 55.8          ,55.8,36.084859,-86.69931,Level 1,Level 1,Level 1,25.0,0.0,Clear,nashville tennessee,2021-02-14,25.6,22.4,23.8,16.1,11.0,13.4,20.5,86.81,0.11,12.5,0.0,0.0,27.3,12.6,319.4,1023.7,99.5,2.6,2021-02-14T06:35:21,2021-02-14T17:27:41,0.04,Snow,Cloudy skies throughout the day with late afternoon rain.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7660,3,10584,MultiVehicle Crash,"DAVIDSON on Interstate 24 Eastbound, Before MILE MARKER 55.4",2021-02-14,6:43:24 PM,13,0,3,0,Urban,8384,DAVIDSON,I-24E,I-24,Eastbound,Before,MILE MARKER 55.4          ,55.4,36.04869647,-86.66519886,Level 1,Level 1,Level 1,25.0,0.0,Clear,nashville tennessee,2021-02-14,25.6,22.4,23.8,16.1,11.0,13.4,20.5,86.81,0.11,12.5,0.0,0.0,27.3,12.6,319.4,1023.7,99.5,2.6,2021-02-14T06:35:21,2021-02-14T17:27:41,0.04,Snow,Cloudy skies throughout the day with late afternoon rain.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7661,3,10586,Single Vehicle Crash,"DAVIDSON on Interstate 65 Northbound, Before MILE MARKER 74.4",2021-02-14,6:59:05 PM,913.05,0,0,6.516666667,Urban,8386,DAVIDSON,I-65N,I-65,Northbound,Before,MILE MARKER 74.4          ,74.4,36.03648284,-86.78298286,Level 1,Level 1,Level 1,25.0,0.0,Clear,nashville tennessee,2021-02-14,25.6,22.4,23.8,16.1,11.0,13.4,20.5,86.81,0.11,12.5,0.0,0.0,27.3,12.6,319.4,1023.7,99.5,2.6,2021-02-14T06:35:21,2021-02-14T17:27:41,0.04,Snow,Cloudy skies throughout the day with late afternoon rain.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7662,3,10587,MultiVehicle Crash,"DAVIDSON on Interstate 24 Westbound, Before MILE MARKER 56",2021-02-14,7:00:53 PM,38,0,0,0,Urban,8387,DAVIDSON,I-24W,I-24,Westbound,Before,MILE MARKER 56          ,56.0,36.0453499,-86.65902304,Level 1,Level 1,Level 1,25.0,0.0,Clear,nashville tennessee,2021-02-14,25.6,22.4,23.8,16.1,11.0,13.4,20.5,86.81,0.11,12.5,0.0,0.0,27.3,12.6,319.4,1023.7,99.5,2.6,2021-02-14T06:35:21,2021-02-14T17:27:41,0.04,Snow,Cloudy skies throughout the day with late afternoon rain.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7663,3,10588,MultiVehicle Crash,"DAVIDSON on Interstate 65 Southbound, Beyond MILE MARKER 77",2021-02-14,7:02:01 PM,592.8833333,0,0,0.033333333,Urban,8388,DAVIDSON,I-65S,I-65,Southbound,Beyond,MILE MARKER 77          ,77.0,36.07079392,-86.76983875,Level 1,Level 1,Level 1,25.0,0.0,Clear,nashville tennessee,2021-02-14,25.6,22.4,23.8,16.1,11.0,13.4,20.5,86.81,0.11,12.5,0.0,0.0,27.3,12.6,319.4,1023.7,99.5,2.6,2021-02-14T06:35:21,2021-02-14T17:27:41,0.04,Snow,Cloudy skies throughout the day with late afternoon rain.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7664,3,10589,MultiVehicle Crash,"RUTHERFORD on Interstate 24 Eastbound, At MILE MARKER 77.6",2021-02-14,7:03:46 PM,103,1,102,0,Urban,8389,RUTHERFORD,I-24E,I-24,Eastbound,At,MILE MARKER 77.6          ,77.6,35.85397238,-86.4425956,Level 2,Level 3,Level 3,25.0,0.0,Clear,nashville tennessee,2021-02-14,25.6,22.4,23.8,16.1,11.0,13.4,20.5,86.81,0.11,12.5,0.0,0.0,27.3,12.6,319.4,1023.7,99.5,2.6,2021-02-14T06:35:21,2021-02-14T17:27:41,0.04,Snow,Cloudy skies throughout the day with late afternoon rain.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7665,3,10590,Disabled Vehicle,"RUTHERFORD on Interstate 24 Eastbound, Before MILE MARKER 77.4",2021-02-14,7:07:15 PM,34,1,3,0,Urban,8390,RUTHERFORD,I-24E,I-24,Eastbound,Before,MILE MARKER 77.4          ,77.4,35.85618528,-86.44502975,Level 2,Level 1,Level 1,25.0,0.0,Clear,nashville tennessee,2021-02-14,25.6,22.4,23.8,16.1,11.0,13.4,20.5,86.81,0.11,12.5,0.0,0.0,27.3,12.6,319.4,1023.7,99.5,2.6,2021-02-14T06:35:21,2021-02-14T17:27:41,0.04,Snow,Cloudy skies throughout the day with late afternoon rain.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7666,3,10591,Disabled Vehicle,"DAVIDSON on Interstate 65 Northbound, Beyond MILE MARKER 78",2021-02-14,7:07:21 PM,31.13333333,0,0,0.033333333,Urban,8391,DAVIDSON,I-65N,I-65,Northbound,Beyond,MILE MARKER 78          ,78.0,36.08470423,-86.76345836,Level 1,Level 1,Level 1,25.0,0.0,Clear,nashville tennessee,2021-02-14,25.6,22.4,23.8,16.1,11.0,13.4,20.5,86.81,0.11,12.5,0.0,0.0,27.3,12.6,319.4,1023.7,99.5,2.6,2021-02-14T06:35:21,2021-02-14T17:27:41,0.04,Snow,Cloudy skies throughout the day with late afternoon rain.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7667,3,10592,Disabled Vehicle,"DAVIDSON on Interstate 65 Southbound, Before MILE MARKER 76.2",2021-02-14,7:09:27 PM,2.883333333,0,0,2.333333333,Urban,8392,DAVIDSON,I-65S,I-65,Southbound,Before,MILE MARKER 76.2          ,76.2,36.059421,-86.772839,Level 1,Level 1,Level 1,25.0,0.0,Clear,nashville tennessee,2021-02-14,25.6,22.4,23.8,16.1,11.0,13.4,20.5,86.81,0.11,12.5,0.0,0.0,27.3,12.6,319.4,1023.7,99.5,2.6,2021-02-14T06:35:21,2021-02-14T17:27:41,0.04,Snow,Cloudy skies throughout the day with late afternoon rain.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7668,3,10593,Disabled Vehicle,"DAVIDSON on Interstate 40 Eastbound, Beyond MILE MARKER 210.4",2021-02-14,7:10:08 PM,13,0,0,0,Urban,8393,DAVIDSON,I-40E,I-40,Eastbound,Beyond,MILE MARKER 210.4          ,210.4,36.15125172,-86.76922815,Level 1,Level 1,Level 1,25.0,0.0,Clear,nashville tennessee,2021-02-14,25.6,22.4,23.8,16.1,11.0,13.4,20.5,86.81,0.11,12.5,0.0,0.0,27.3,12.6,319.4,1023.7,99.5,2.6,2021-02-14T06:35:21,2021-02-14T17:27:41,0.04,Snow,Cloudy skies throughout the day with late afternoon rain.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7669,3,10595,Disabled Vehicle,"DAVIDSON on Interstate 24 Westbound, Beyond MILE MARKER 59.4",2021-02-14,7:15:50 PM,31,0,0,0,Urban,8395,DAVIDSON,I-24W,I-24,Westbound,Beyond,MILE MARKER 59.4          ,59.4,36.00935744,-86.61492426,Level 1,Level 1,Level 1,25.0,0.0,Clear,nashville tennessee,2021-02-14,25.6,22.4,23.8,16.1,11.0,13.4,20.5,86.81,0.11,12.5,0.0,0.0,27.3,12.6,319.4,1023.7,99.5,2.6,2021-02-14T06:35:21,2021-02-14T17:27:41,0.04,Snow,Cloudy skies throughout the day with late afternoon rain.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7670,3,10596,MultiVehicle Crash,"DAVIDSON on Interstate 65 Southbound, At MILE MARKER 96.2",2021-02-14,7:16:40 PM,135.5666667,3,134.7,-3.783333333,Urban,8396,DAVIDSON,I-65S,I-65,Southbound,At,MILE MARKER 96.2          ,96.2,36.312882,-86.701364,Level 3,Level 3,Level 3,25.0,0.0,Clear,nashville tennessee,2021-02-14,25.6,22.4,23.8,16.1,11.0,13.4,20.5,86.81,0.11,12.5,0.0,0.0,27.3,12.6,319.4,1023.7,99.5,2.6,2021-02-14T06:35:21,2021-02-14T17:27:41,0.04,Snow,Cloudy skies throughout the day with late afternoon rain.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7671,3,10598,Disabled Vehicle,"DAVIDSON on Interstate 40 Eastbound, Beyond MILE MARKER 210.4",2021-02-14,7:20:05 PM,22,0,0,0,Urban,8398,DAVIDSON,I-40E,I-40,Eastbound,Beyond,MILE MARKER 210.4          ,210.4,36.15125172,-86.76922815,Level 1,Level 1,Level 1,25.0,0.0,Clear,nashville tennessee,2021-02-14,25.6,22.4,23.8,16.1,11.0,13.4,20.5,86.81,0.11,12.5,0.0,0.0,27.3,12.6,319.4,1023.7,99.5,2.6,2021-02-14T06:35:21,2021-02-14T17:27:41,0.04,Snow,Cloudy skies throughout the day with late afternoon rain.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7672,3,10599,Single Vehicle Crash,"DAVIDSON on Interstate 24 Eastbound, Before MILE MARKER 54.6",2021-02-14,7:21:43 PM,575,0,0,5,Urban,8399,DAVIDSON,I-24E,I-24,Eastbound,Before,MILE MARKER 54.6          ,54.6,36.05826813,-86.67825476,Level 1,Level 1,Level 1,25.0,0.0,Clear,nashville tennessee,2021-02-14,25.6,22.4,23.8,16.1,11.0,13.4,20.5,86.81,0.11,12.5,0.0,0.0,27.3,12.6,319.4,1023.7,99.5,2.6,2021-02-14T06:35:21,2021-02-14T17:27:41,0.04,Snow,Cloudy skies throughout the day with late afternoon rain.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7673,3,10600,Disabled Vehicle,"DAVIDSON on Interstate 24 Westbound, Before MILE MARKER 58",2021-02-14,7:22:38 PM,3,0,0,0,Urban,8400,DAVIDSON,I-24W,I-24,Westbound,Before,MILE MARKER 58          ,58.0,36.02431086,-86.63160871,Level 1,Level 1,Level 1,25.0,0.0,Clear,nashville tennessee,2021-02-14,25.6,22.4,23.8,16.1,11.0,13.4,20.5,86.81,0.11,12.5,0.0,0.0,27.3,12.6,319.4,1023.7,99.5,2.6,2021-02-14T06:35:21,2021-02-14T17:27:41,0.04,Snow,Cloudy skies throughout the day with late afternoon rain.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7674,3,10601,Disabled Vehicle,"DAVIDSON on Interstate 24 Eastbound, Before MILE MARKER 54.4",2021-02-14,7:27:17 PM,12,1,1,0,Urban,8401,DAVIDSON,I-24E,I-24,Eastbound,Before,MILE MARKER 54.4          ,54.4,36.05971505,-86.67944432,Level 2,Level 1,Level 1,25.0,0.0,Clear,nashville tennessee,2021-02-14,25.6,22.4,23.8,16.1,11.0,13.4,20.5,86.81,0.11,12.5,0.0,0.0,27.3,12.6,319.4,1023.7,99.5,2.6,2021-02-14T06:35:21,2021-02-14T17:27:41,0.04,Snow,Cloudy skies throughout the day with late afternoon rain.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7675,3,10602,Single Vehicle Crash,"DAVIDSON on Interstate 24 Eastbound, Before MILE MARKER 54",2021-02-14,7:32:39 PM,559,1,3,0,Urban,8402,DAVIDSON,I-24E,I-24,Eastbound,Before,MILE MARKER 54          ,54.0,36.06493445,-86.68486152,Level 2,Level 1,Level 1,25.0,0.0,Clear,nashville tennessee,2021-02-14,25.6,22.4,23.8,16.1,11.0,13.4,20.5,86.81,0.11,12.5,0.0,0.0,27.3,12.6,319.4,1023.7,99.5,2.6,2021-02-14T06:35:21,2021-02-14T17:27:41,0.04,Snow,Cloudy skies throughout the day with late afternoon rain.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7676,3,10603,Single Vehicle Crash,"DAVIDSON on Interstate 24 Westbound, Before MILE MARKER 54.4",2021-02-14,7:38:37 PM,31,1,23,5,Urban,8403,DAVIDSON,I-24W,I-24,Westbound,Before,MILE MARKER 54.4          ,54.4,36.05971505,-86.67944432,Level 2,Level 1,Level 1,25.0,0.0,Clear,nashville tennessee,2021-02-14,25.6,22.4,23.8,16.1,11.0,13.4,20.5,86.81,0.11,12.5,0.0,0.0,27.3,12.6,319.4,1023.7,99.5,2.6,2021-02-14T06:35:21,2021-02-14T17:27:41,0.04,Snow,Cloudy skies throughout the day with late afternoon rain.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7677,3,10604,Disabled Vehicle,"DAVIDSON on Interstate 65 Northbound, Beyond MILE MARKER 86.4",2021-02-14,7:41:24 PM,43.4,0,0,0,Urban,8404,DAVIDSON,I-65N,I-65,Northbound,Beyond,MILE MARKER 86.4          ,86.4,36.21339639,-86.77547613,Level 1,Level 1,Level 1,25.0,0.0,Clear,nashville tennessee,2021-02-14,25.6,22.4,23.8,16.1,11.0,13.4,20.5,86.81,0.11,12.5,0.0,0.0,27.3,12.6,319.4,1023.7,99.5,2.6,2021-02-14T06:35:21,2021-02-14T17:27:41,0.04,Snow,Cloudy skies throughout the day with late afternoon rain.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7678,3,10608,MultiVehicle Crash,"DAVIDSON on Interstate 24 Eastbound, Before MILE MARKER 53.2",2021-02-14,7:58:45 PM,59,3,57,7,Urban,8407,DAVIDSON,I-24E,I-24,Eastbound,Before,MILE MARKER 53.2          ,53.2,36.07471362,-86.69308027,Level 3,Level 2,Level 2,25.0,0.0,Clear,nashville tennessee,2021-02-14,25.6,22.4,23.8,16.1,11.0,13.4,20.5,86.81,0.11,12.5,0.0,0.0,27.3,12.6,319.4,1023.7,99.5,2.6,2021-02-14T06:35:21,2021-02-14T17:27:41,0.04,Snow,Cloudy skies throughout the day with late afternoon rain.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7679,3,10609,Single Vehicle Crash,"DAVIDSON on Interstate 65 Southbound, At MILE MARKER 78.4",2021-02-14,8:13:35 PM,7.5,1,3.533333333,0.083333333,Urban,8408,DAVIDSON,I-65S,I-65,Southbound,At,MILE MARKER 78.4          ,78.4,36.0904622,-86.7626126,Level 2,Level 1,Level 1,24.5,0.0,Clear,nashville tennessee,2021-02-14,25.6,22.4,23.8,16.1,11.0,13.4,20.5,86.81,0.11,12.5,0.0,0.0,27.3,12.6,319.4,1023.7,99.5,2.6,2021-02-14T06:35:21,2021-02-14T17:27:41,0.04,Snow,Cloudy skies throughout the day with late afternoon rain.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7680,3,10610,Single Vehicle Crash,"WILLIAMSON on Interstate 65 Southbound, Beyond MILE MARKER 71.4",2021-02-14,8:26:45 PM,828.3333333,0,0,0.033333333,Urban,8409,WILLIAMSON,I-65S,I-65,Southbound,Beyond,MILE MARKER 71.4          ,71.4,35.99785892,-86.79673889,Level 1,Level 1,Level 1,24.5,0.0,Clear,nashville tennessee,2021-02-14,25.6,22.4,23.8,16.1,11.0,13.4,20.5,86.81,0.11,12.5,0.0,0.0,27.3,12.6,319.4,1023.7,99.5,2.6,2021-02-14T06:35:21,2021-02-14T17:27:41,0.04,Snow,Cloudy skies throughout the day with late afternoon rain.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7681,3,10612,Single Vehicle Crash,"DAVIDSON on Interstate 24 Westbound, Before MILE MARKER 54.4",2021-02-14,8:41:29 PM,28,1,28,0,Urban,8411,DAVIDSON,I-24W,I-24,Westbound,Before,MILE MARKER 54.4          ,54.4,36.05971505,-86.67944432,Level 2,Level 1,Level 1,24.5,0.0,Clear,nashville tennessee,2021-02-14,25.6,22.4,23.8,16.1,11.0,13.4,20.5,86.81,0.11,12.5,0.0,0.0,27.3,12.6,319.4,1023.7,99.5,2.6,2021-02-14T06:35:21,2021-02-14T17:27:41,0.04,Snow,Cloudy skies throughout the day with late afternoon rain.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7682,3,10614,Disabled Vehicle,"CHEATHAM on Interstate 40 Westbound, Beyond MILE MARKER 187.6",2021-02-14,10:16:33 PM,7,0,0,0,Urban,8413,CHEATHAM,I-40W,I-40,Westbound,Beyond,MILE MARKER 187.6          ,187.6,36.06838704,-87.12629761,Level 1,Level 1,Level 1,23.8,0.07,Snow,nashville tennessee,2021-02-14,25.6,22.4,23.8,16.1,11.0,13.4,20.5,86.81,0.11,12.5,0.0,0.0,27.3,12.6,319.4,1023.7,99.5,2.6,2021-02-14T06:35:21,2021-02-14T17:27:41,0.04,Snow,Cloudy skies throughout the day with late afternoon rain.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
7683,3,10615,Disabled Vehicle,"DAVIDSON on Interstate 24 Westbound, Before MILE MARKER 54",2021-02-14,10:20:58 PM,7,0,0,0,Urban,8414,DAVIDSON,I-24W,I-24,Westbound,Before,MILE MARKER 54          ,54.0,36.06493445,-86.68486152,Level 1,Level 1,Level 1,23.8,0.07,Snow,nashville tennessee,2021-02-14,25.6,22.4,23.8,16.1,11.0,13.4,20.5,86.81,0.11,12.5,0.0,0.0,27.3,12.6,319.4,1023.7,99.5,2.6,2021-02-14T06:35:21,2021-02-14T17:27:41,0.04,Snow,Cloudy skies throughout the day with late afternoon rain.,Snow,"72327013897,KJWN,KBNA,KMQY,KM91,72327313827"
